"barcode","cas","prefix","name","description","container_size","size_unit","date_purchased","date_disposed","parent_location","location","haz_substance","un_number","dg_class_1","dg_class_2","dg_class_3","packing_group","schedule","supplier"
"100010033300","6921-34-2","","benzylmagnesium chloride",,100,"milliliter","2019-10-30 07:48:00",,," Missing",True,"2924","3","8",,"II",,
"100010158000","103-67-3","N-","benzylmethylamine",,30,"gram","2019-10-30 07:48:00",,"Corrosive","Base 1",True,"2735","8",,,"II",,
"100010120200","2426-87-1","4-","benzyloxy-3-methoxybenzaldehyde",,25,"gram","2019-10-30 07:48:01",,"Harmful","H8",False,"",,,,,,
"100010083100","56-37-1","","benzyltriethylammonium chloride",,500,"gram","2019-10-30 07:48:01",,," Missing",True,"",,,,,,
"100010083101","56-37-1","","benzyltriethylammonium chloride",,500,"gram","2019-10-30 07:48:02",,"Harmful","H22",True,"",,,,,,
"100010083102","56-37-1","","benzyltriethylammonium chloride",,500,"gram","2019-10-30 07:48:02",,"Harmful","H22",True,"",,,,,,
"100010094800","5019-82-9","","bicyclo[3.2.1]octan-2-one",,5,"gram","2019-10-30 07:48:03",,"Harmful","H2",True,"",,,,,,
"100010094801","5019-82-9","","bicyclo[3.2.1]octan-2-one",,5,"gram","2019-10-30 07:48:03",,"Harmful","H2",True,"",,,,,,
"100010094802","5019-82-9","","bicyclo[3.2.1]octan-2-one",,5,"gram","2019-10-30 07:48:03",,"Harmful","H2",True,"",,,,,,
"100010094900","17931-55-4","","bicyclo[3.3.1]nonan-9-one",,5,"gram","2019-10-30 07:48:04",,"Harmful","H2",True,"",,,,,,
"100010095000","3218-36-8","4-","biphenylcarboxaldehyde",,25,"gram","2019-10-30 07:48:04",,"Harmful","H2",True,"",,,,,,
"100010141700","553-26-4","4,4'-","bipyridyl",,25,"gram","2019-10-30 07:48:05",,"Toxic","TM1",True,"","6.1",,,,,
"100010147900","366-18-7","2,2'-","bipyridyl",,5,"gram","2019-10-30 07:48:05",,," Missing",True,"","6.1",,,,,
"100010147901","366-18-7","2,2'-","bipyridyl",,5,"gram","2019-10-30 07:48:06",,," Missing",True,"","6.1",,,,,
"100010147902","366-18-7","2,2'-","bipyridyl",,10,"gram","2019-10-30 07:48:06",,"Toxic","TS1",True,"","6.1",,,,,
"100010120300","141556-45-8","1,3-","bis-(2,4,6-trimethylphenyl)imidazolium chloride",,5,"gram","2019-10-30 07:48:07",,"Harmful","H8",True,"",,,,,,
"100010148000","112-26-5","1,2-","bis(2-chloroethoxy)ethane",,5,"gram","2019-10-30 07:48:07",,"Toxic","TS1",True,"","6.1",,,,,
"100010142600","111-44-4","","bis(2-chloroethyl) ether",,250,"milliliter","2019-10-30 07:48:08",,"Toxic","TM2",True,"1916","6.1","3",,"II",,
"100010141800","821-48-7","","bis(2-chloroethyl)amine HCl",,100,"gram","2019-10-30 07:48:08",,"Toxic","TM1",True,"","6.1",,,,,
"100010095100","36839-55-1","1,2-","bis(2-iodoethoxy)ethane",,25,"gram","2019-10-30 07:48:09",,"Harmful","H2",False,"",,,,,,
"100010026600","4207-56-1","","phenyltrimethylammonium tribromide",,25,"gram","2019-10-30 07:48:09",,"Corrosive","Dessicator",True,"3261","8",,,"II",,
"100010095200","32005-36-0","","bis(benzylideneacetone)palladium",,5,"gram","2019-10-30 07:48:10",,"Harmful","Dessicator",False,"",,,,,,
"100010095300","7703-74-4","2,6-","bis(bromomethyl)pyridine",,5,"gram","2019-10-30 07:48:10",,"Harmful","H2",True,"",,,,,,
"100010018200","1667-10-3","4,4'-","bis(chloromethyl)-1,1'-biphenyl",,250,"gram","2019-10-30 07:48:11",,"Corrosive","Acid Solid 3",True,"3261","8",,,"II",,
"100010148100","14647-23-5","","bis(diphenylphosphino)ethanenickel (II) chloride",,5,"gram","2019-10-30 07:48:11",,"Toxic","TS2",True,"",,,,,,
"100010095500","6737-42-4","1,3-","bis(diphenylphosphino)propane",,10,"gram","2019-10-30 07:48:12",,"Harmful","H2",False,"",,,,,,
"100010095600","15629-92-2","[1,3-","bis(diphenylphosphino)propane]dichloronickel(II)",,5,"gram","2019-10-30 07:48:12",,"Harmful","H2",True,"",,,,,,
"100010082200","38661-72-2","1,3-","bis(isocyanatomethyl)cyclohexane",,100,"milliliter","2019-10-30 07:48:13",,"Toxic","TS1",True,"",,,,,,
"100010095700","73183-34-3","","bis(pinacolato)diboron",,25,"gram","2019-10-30 07:48:13",,"Harmful","H2",False,"",,,,,,
"100010095703","73183-34-3","","bis(pinacolato)diboron",,25,"gram","2019-10-30 07:48:14",,"Harmful","H2",False,"",,,,,,
"100010057100","82436-77-9","","bis(sulfosuccinimidyl) suberate salt",,25,"milligram","2019-10-30 07:48:14",,,"Freezer 1",True,"",,,,,,
"100010136300","813-19-4","","bis(tributyltin) see hexabutylditin",,10,"gram","2019-10-30 07:48:15",,"Poisons","Draw 3",True,"2788","6.1",,,"III",7,
"100010141900","328-74-5","3,5-","bis(trifluoromethyl)aniline",,100,"milliliter","2019-10-30 07:48:15",,"Toxic","TM4",True,"","6.1",,,,,
"100010095800","328-70-1","3,5-","bis(trifluoromethyl)bromobenzene",,100,"gram","2019-10-30 07:48:16",,"Harmful","H2",False,"",,,,,,
"100010026700","20765-98-4","","rhodium (III) chloride hydrate",,5,"gram","2019-10-30 07:48:16",,"Corrosive","Dessicator",True,"3260","8",,,"II",,
"100010095900","13965-03-2","","bis(triphenylphosphine) palladium (II) dichloride",,1,"gram","2019-10-30 07:48:17",,"Harmful","H2",False,"",,,,,,
"100010068400","2349-52-3","","bisbenzimide",,1,"gram","2019-10-30 07:48:17",,"Fridge","Shelf 2 Box 1",True,"",,,,,,
"100010160700","56-35-9","","bistributyltin oxide",,100,"milliliter","2019-10-30 07:48:18",,," Missing",True,"2788","6.1",,,"II",,
"100010096000","492-97-7","2,2'-","bithiophene",,5,"gram","2019-10-30 07:48:18",,"Harmful","H2",False,"",,,,,,
"100010126400","134464-79-2","1-","BOC-4-mercaptopiperidine",,1,"gram","2019-10-30 07:48:19",,,"Freezer 1",False,"",,,,,,
"100010024400","51644-96-3","N-","BOC-cadaverine",,1,"milliliter","2019-10-30 07:48:19",,," Missing",True,"2735","8",,,"III",,
"100010075400","2389-45-9","Ne-t-","BOC-Na-CBZ-L-Lysine",,1,"gram","2019-10-30 07:48:20",,"Fridge","Shelf 4 Box 1",True,"",,,,,,
"100010075401","2389-45-9","Ne-t-","BOC-Na-CBZ-L-Lysine",,3,"gram","2019-10-30 07:48:20",,"Fridge","Shelf 4 Box 1",True,"",,,,,,
"100010075402","2389-45-9","Ne-t-","BOC-Na-CBZ-L-Lysine",,10,"gram","2019-10-30 07:48:20",,"Fridge","Shelf 4 Box 1",True,"",,,,,,
"100010075500","2212-76-2","Ne-t-","BOC-Na-CBZ-L-Lysine, Dicyclohexylamine salt",,1,"gram","2019-10-30 07:48:21",,"Fridge","Shelf 4 Box 1",True,"",,,,,,
"100010096100","75-22-9","","borane trimethylamine complex",,25,"milliliter","2019-10-30 07:48:21",,," Missing",True,"",,,,,,
"100010061100","13292-87-0","","borane-methylsulphide complex",,80,"gram","2019-10-30 07:48:22",,,"Freezer 1",True,"3399","4.3","3",,"I",,
"100010066000","14044-65-6","","borane-THF complex",,100,"milliliter","2019-10-30 07:48:22",,"Fridge","Shelf 1 Box 1",True,"3399","4.3","3",,"I",,
"100010013800","10043-35-3","","boric acid granular",,500,"gram","2019-10-30 07:48:23",,"Corrosive","Acid Solid 3",True,"",,,,,,
"100010153700","10294-33-4","","boron tribromide",,25,"milliliter","2019-10-30 07:48:23","2021-05-05 01:49:37.842604","Toxic","TM5",True,"3390","6.1","8",,"I",,
"100010153701","10294-33-4","","boron tribromide",,25,"milliliter","2019-10-30 07:48:24","2021-05-05 01:49:50.142179","Toxic","TM5",True,"3390","6.1","8",,"I",,
"100010153702","10294-33-4","","boron tribromide",,25,"milliliter","2019-10-30 07:48:24","2021-05-05 01:49:57.821541",," Missing",True,"3390","6.1","8",,"I",,
"100010153703","10294-33-4","","boron tribromide",,25,"milliliter","2019-10-30 07:48:25","2021-05-05 01:50:04.398433","Toxic","TM5",True,"3390","6.1","8",,"I",,
"100010033400","10294-34-5","","boron trichloride",,100,"milliliter","2019-10-30 07:48:25",,"Flammable liquid","Small Box 1",True,"2924","3","8",,"II",,
"100010066100","109-63-7","","boron trifluoride ethyl ether complex",,250,"milliliter","2019-10-30 07:48:26",,"Fridge","Shelf 1 Box 1",True,"2604","8","3",,"I",,
"100010066101","109-63-7","","boron trifluoride ethyl ether complex",,250,"milliliter","2019-10-30 07:48:26",,"Fridge","Shelf 1 Box 1",True,"2604","8","3",,"I",,
"100010136400","7726-95-6","","bromine",,100,"milliliter","2019-10-30 07:48:27","2020-02-06 02:58:11.459931","Poisons","Draw 3",True,"1744","8","6.1",,"I",7,
"100010033500","38771-21-0","4-","bromo-1-butyne",,5,"gram","2019-10-30 07:48:27",,"Flammable liquid","Small Box 2",True,"1992","3","6.1",,"III",,
"100010059400","2695-47-8","6-","bromo-1-hexene",,5,"gram","2019-10-30 07:48:28",,,"Freezer 1",True,"1993","3",,,"III",,
"100010160800","2695-47-8","6-","bromo-1-hexene",,5,"gram","2019-10-30 07:48:28",,,"Freezer 1",True,"1993","3",,,"III",,
"100010160900","2695-47-8","6-","bromo-1-hexene",,5,"gram","2019-10-30 07:48:29",,,"Freezer 1",True,"1993","3",,,"III",,
"100010161000","2695-47-8","6-","bromo-1-hexene",,5,"gram","2019-10-30 07:48:29",,,"Freezer 1",True,"1993","3",,,"III",,
"100010066200","1119-51-3","5-","bromo-1-pentene",,25,"gram","2019-10-30 07:48:30",,"Fridge","Shelf 1 Box 1",True,"1993","3",,,"III",,
"100010161100","1119-51-3","5-","bromo-1-pentene",,5,"milliliter","2019-10-30 07:48:30",,,"Freezer 1",True,"1993","3",,,"III",,
"100010161200","1119-51-3","5-","bromo-1-pentene",,25,"milliliter","2019-10-30 07:48:31",,,"Freezer 1",True,"1993","3",,,"III",,
"100010061200","4704-77-2","3-","bromo-1,2-propanediol",,25,"milliliter","2019-10-30 07:48:31",,,"Freezer 1",True,"1760","8",,,"II",,
"100010142000","107-04-0","1-","bromo-2-chloroethane",,250,"gram","2019-10-30 07:48:32",,"Toxic","TM1",True,"","6.1",,,,,
"100010148200","146328-85-0","5-","bromo-2-fluorobenzoic acid",,5,"gram","2019-10-30 07:48:32",,"Toxic","TS1",True,"2811","6.1",,,"III",,
"100010005100","875-51-4","4-","bromo-2-nitroaniline",,25,"gram","2019-10-30 07:48:33",,"Harmful","H18",True,"",,,,,,
"100010082300","577-19-5","1-","bromo-2-nitrobenzene",,100,"gram","2019-10-30 07:48:33",,"Toxic","TM1",False,"",,,,,,
"100010161300","577-19-5","1-","bromo-2-nitrobenzene",,100,"gram","2019-10-30 07:48:34",,"Toxic","TM1",False,"",,,,,,
"100010075600","34160-40-2","6-","bromo-2-pyridinecarboxaldehyde",,1,"gram","2019-10-30 07:48:34",,"Fridge","Shelf 4 Box 1",True,"",,,,,,
"100010101000","109-76-8","1-","bromo-3-chloropropane",,1,"kilogram","2019-10-30 07:48:35",,," Missing",True,"",,,,,,
"100010142100","109-70-6","1-","bromo-3-chloropropane",,25,"gram","2019-10-30 07:48:35",,"Toxic","TM1",True,"","6.1",,,,,
"100010155500","133059-44-6","4-","bromo-3-fluorobenzonitrile",,25,"gram","2019-10-30 07:48:35",,," Missing",True,"3439","6.1",,,"III",,
"100010161500","2973-78-6","3-","bromo-4-hydroxybenzaldehyde",,5,"gram","2019-10-30 07:48:36",,"Harmful","H2",True,"",,,,,,
"100010096300","71838-16-9","3-","bromo-4-iodotoluene",,25,"gram","2019-10-30 07:48:36",,"Harmful","H2",False,"",,,,,,
"100010096400","3510-66-5","2-","bromo-5-methylpyridine",,25,"gram","2019-10-30 07:48:37",,"Harmful","H2",False,"",,,,,,
"100010126500","144100-07-2","2-","bromo-6-fluoropyridine",,1,"gram","2019-10-30 07:48:37",,,"Freezer 1",True,"",,,,,,
"100010161700","5315-25-3","2-","bromo-6-methylpyridine",,10,"gram","2019-10-30 07:48:38",,"Harmful","H2",True,"",,,,,,
"100010059500","7252-83-7","","bromoacetaldehyde dimethyl acetal",,100,"gram","2019-10-30 07:48:38",,,"Freezer 1",True,"1989","3",,,"III",,
"100010059600","79-08-3","","bromoacetic acid",,5,"gram","2019-10-30 07:48:39",,,"Freezer 1",True,"3425","8",,,"II",,
"100010082400","99-90-1","p-","bromoacetophenone",,10,"gram","2019-10-30 07:48:39",,"Harmful","H10",True,"",,,,,,
"100010120400","2142-63-4","m-","bromoacetophenone",,5,"gram","2019-10-30 07:48:40",,"Harmful","H8",True,"",,,,,,
"100010096500","7314-85-4","2-","bromoadamantane",,5,"milliliter","2019-10-30 07:48:40",,"Harmful","H2",True,"",,,,,,
"100010142200","591-19-5","3-","bromoaniline",,100,"gram","2019-10-30 07:48:41",,"Toxic","TM1",True,"2810","6.1",,,"III",,
"100010142300","106-40-1","4-","bromoaniline",,100,"gram","2019-10-30 07:48:41",,," Missing",True,"2811","6.1",,,"II",,
"100010142301","106-40-1","4-","bromoaniline",,100,"gram","2019-10-30 07:48:42",,"Toxic","TM1",True,"2811","6.1",,,"II",,
"100010091601","578-57-4","o-","bromoanisole",,100,"gram","2019-10-30 07:48:42",,,"Missing",True,"","9",,,,,
"100010096700","6630-33-7","2-","bromobenzaldehyde",,25,"gram","2019-10-30 07:48:43",,"Harmful","H2",False,"",,,,,,
"100010096701","6630-33-7","2-","bromobenzaldehyde",,25,"gram","2019-10-30 07:48:43",,"Harmful","H2",False,"",,,,,,
"100010120500","3132-99-7","3-","bromobenzaldehyde",,25,"milliliter","2019-10-30 07:48:44",,"Harmful","H8",False,"",,,,,,
"100010161900","6630-33-7","2-","bromobenzaldehyde",,25,"gram","2019-10-30 07:48:44",,"Harmful","H2",False,"",,,,,,
"100010161901","6630-33-7","2-","bromobenzaldehyde",,25,"gram","2019-10-30 07:48:45",,"Harmful","H2",False,"",,,,,,
"100010161902","6630-33-7","2-","bromobenzaldehyde",,25,"gram","2019-10-30 07:48:45",,"Harmful","H2",False,"",,,,,,
"100010033600","108-86-1","","bromobenzene",,100,"milliliter","2019-10-30 07:48:46",,"Flammable liquid","Small Box 3",True,"2514","3",,,"III",,
"100010013900","98-58-8","4-","bromobenzenesulfonyl chloride",,10,"gram","2019-10-30 07:48:46",,"Corrosive","Acid Solid 1",True,"3261","8",,,"II",,
"100010162000","106-53-6","4-","bromobenzenethiol",,25,"gram","2019-10-30 07:48:47",,"Harmful","H2",True,"3335","9",,,"III",,
"100010162200","2042-37-7","2-","bromobenzonitrile",,10,"gram","2019-10-30 07:48:47",,"Harmful","H2",True,"",,,,,,
"100010120600","6952-59-6","3-","bromobenzonitrile",,1,"gram","2019-10-30 07:48:48",,"Harmful","H8",True,"",,,,,,
"100010148300","623-00-7","4-","bromobenzonitrile",,10,"gram","2019-10-30 07:48:48",,"Toxic","TS1",True,"","6.1",,,,,
"100010148301","623-00-7","4-","bromobenzonitrile",,10,"gram","2019-10-30 07:48:48",,," Missing",True,"","6.1",,,,,
"100010096900","18982-54-2","2-","bromobenzyl alcohol",,50,"gram","2019-10-30 07:48:49",,"Harmful","H2",True,"",,,,,,
"100010097000","873-75-6","4-","bromobenzyl alcohol",,10,"gram","2019-10-30 07:48:50",,"Harmful","H2",False,"",,,,,,
"100010018300","589-15-1","4-","bromobenzyl bromide",,25,"gram","2019-10-30 07:48:50",,," Missing",True,"3261","8",,,"II",,
"100010097100","92-66-0","4-","bromobiphenyl",,50,"gram","2019-10-30 07:48:50",,"Harmful","H2",True,"3077","9",,,"III",,
"100010097200","5394-18-3","N-(4-","bromobutyl)phthalimide",,10,"gram","2019-10-30 07:48:51",,"Harmful","H2",False,"",,,,,,
"100010097201","5394-18-3","N-(4-","bromobutyl)phthalimide",,10,"gram","2019-10-30 07:48:51",,"Harmful","H2",False,"",,,,,,
"100010162300","106-39-8","4-","bromochlorobenzene",,500,"gram","2019-10-30 07:48:52",,"Harmful","H10",True,"",,,,,,
"100010014000","776-74-9","","bromodiphenylmethane",,25,"gram","2019-10-30 07:48:52",,," Missing",True,"1770",,,,"II",,
"100010063900","6482-24-2","2-","bromoethyl methyl ether",,25,"gram","2019-10-30 07:48:53",,"Fridge","Door",True,"1992","3","6.1",,"III",,
"100010162400","18742-02-4","2-(2-","bromoethyl)-1,3-dioxolane",,10,"milliliter","2019-10-30 07:48:53",,"Fridge","Shelf 1 Box 1",True,"2810","6.1",,,"III",,
"100010082500","460-00-4","1-","bromo-4-fluorobenzene",,100,"gram","2019-10-30 07:48:54",,"Flammable liquid","Small Box 2",False,"",,,,,,
"100010033700","111-25-1","1-","bromohexane",,500,"gram","2019-10-30 07:48:54",,"Flammable liquid","Small Box 2",True,"","3",,,,,
"100010097300","6621-59-6","6-","bromohexanenitrile",,25,"milliliter","2019-10-30 07:48:55",,"Harmful","H2",True,"",,,,,,
"100010175000","4224-70-8","6-","bromohexanoic acid",,25,"gram","2019-10-30 07:48:55",,"Corrosive","Acid Solid 1",True,"3261","8",,,"II",,
"100010082600","10075-50-0","5-","bromoindole",,25,"gram","2019-10-30 07:48:56",,"Harmful","H10",False,"",,,,,,
"100010054800","13057-17-5","","bromomethyl methyl ether",,25,"gram","2019-10-30 07:48:56",,,"Freezer 1",True,"1992","3","6.1",,"III",,
"100010014100","459-46-1","1-(","bromomethyl)-4-fluorobenzene",,10,"gram","2019-10-30 07:48:57",,," Missing",True,"3265","8",,,"II",,
"100010033800","2550-36-9","(","bromomethyl)cyclohexane",,25,"gram","2019-10-30 07:48:57",,"Flammable liquid","Small Box 1",True,"1993","3",,,"III",,
"100010014200","31106-82-6","2-(","bromomethyl)pyridine HBr",,25,"gram","2019-10-30 07:48:58",,," Missing",True,"3261","8",,,"II",,
"100010014300","4916-55-6","3-(","bromomethyl)pyridine HBr",,1,"gram","2019-10-30 07:48:58",,," Missing",True,"3261","8",,,"II",,
"100010014301","4916-55-6","3-(","bromomethyl)pyridine HBr",,5,"gram","2019-10-30 07:48:59",,"Corrosive","Acid Solid 1",True,"3261","8",,,"II",,
"100010014400","73870-24-3","4-(","bromomethyl)pyridine HBr",,25,"gram","2019-10-30 07:48:59",,"Corrosive","Acid Solid 1",True,"3261","8",,,"II",,
"100010091700","90-11-9","1-","bromonaphthalene",,100,"gram","2019-10-30 07:49:00",,"Harmful","H16",True,"",,,,,,
"100010120700","115-39-9","","bromophenol blue",,5,"gram","2019-10-30 07:49:00",,"Harmful","H8",True,"",,,,,,
"100010162600","15115-58-9","3(2-","bromophenyl)propionic acid",,25,"gram","2019-10-30 07:49:01",,,"Freezer 1",True,"",,,,,,
"100010033900","75-26-3","2-","bromopropane",,250,"milliliter","2019-10-30 07:49:01",,"Flammable liquid","Small Box 2",True,"",,,,,,
"100010097700","5460-29-7","N-(3-","bromopropyl)phthalimide",,25,"gram","2019-10-30 07:49:02",,"Harmful","H2",False,"",,,,,,
"100010034000","626-55-1","3-","bromopyridine",,5,"gram","2019-10-30 07:49:02",,," Missing",True,"1993","3",,,"III",,
"100010148400","109-04-6","2-","bromopyridine",,25,"gram","2019-10-30 07:49:03",,"Toxic","TS1",True,"2810","6.1",,,"II",,
"100010148401","109-04-6","2-","bromopyridine",,25,"gram","2019-10-30 07:49:03",,," Missing",True,"2810","6.1",,,"II",,
"100010162700","109-04-6","2-","bromopyridine",,500,"milliliter","2019-10-30 07:49:04",,," Missing",True,"2810","6.1",,,"II",,
"100010097800","19524-06-2","4-","bromopyridine hydrochloride",,5,"gram","2019-10-30 07:49:04",,"Harmful","H2",True,"",,,,,,
"100010162800","103-64-0","beta-","bromostyrene",,25,"milliliter","2019-10-30 07:49:05",,"Fridge","Shelf 3 Box 1",True,"",,,,,,
"100010075700","2039-82-9","4-","bromostyrene",,10,"gram","2019-10-30 07:49:05",,"Fridge","Shelf 4 Box 1",True,"",,,,,,
"100010014500","128-08-5","N-","bromosuccinimide",,100,"gram","2019-10-30 07:49:06",,," Missing",True,"3261","8",,,"II",,
"100010014501","128-08-5","N-","bromosuccinimide",,100,"gram","2019-10-30 07:49:06",,," Missing",True,"3261","8",,,"II",,
"100010014502","128-08-5","N-","bromosuccinimide",,100,"gram","2019-10-30 07:49:07",,," Missing",True,"3261","8",,,"II",,
"100010066300","1003-09-4","2-","bromothiophene",,250,"gram","2019-10-30 07:49:07",,"Fridge","Shelf 1 Box 1",True,"2929","6.1","3",,"II",,
"100010142400","872-31-1","3-","bromothiophene",,500,"gram","2019-10-30 07:49:08",,"Toxic","TM1",True,"2929","6.1","3",,"II",,
"100010082700","106-38-7","4-","bromotoluene",,100,"milliliter","2019-10-30 07:49:08",,"Harmful","H10",True,"3077","9",,,"III",,
"100010097900","591-17-3","3-","bromotoluene",,25,"gram","2019-10-30 07:49:09",,"Flammable liquid","Small Box 3",False,"",,,,,,
"100010162900","95-46-5","2-","bromotoluene",,100,"gram","2019-10-30 07:49:09",,"Fridge","Shelf 1 Box 1",False,"",,,,,,
"100010034100","41309-43-7","(2-","bromovinyl)trimethylsilane",,5,"milliliter","2019-10-30 07:49:10",,"Flammable liquid","Small Box 2",True,"1993","3",,,"III",,
"100010054900","99685-96-8","","buckminsterfullerene",,100,"milligram","2019-10-30 07:49:10",,,"Freezer 1",True,"",,,,,,
"100010099100","110-63-4","","butane-1,4-diol",,500,"milliliter","2019-10-30 07:49:11",,"Harmful","H22",True,"",,,,,,
"100010163000","513-85-9","2,3-","butanediol (2,3-butylene glycol)",,100,"milliliter","2019-10-30 07:49:11",,"Harmful","H10",True,"",,,,,,
"100010163100","109-79-5","1-","butanethiol",,25,"gram","2019-10-30 07:49:12",,," Missing",True,"2347","3",,,"II",,
